date, time, chamber,TA,Null,CO2L,DiffP,TS,Null,SoilM,CO2Flow,CO2CChamb,DPCChamb,LCO2slope,ValveTime,CondWater,TBox,doorcnt
2014-02-13,03:29:09, 10 , 23.4 , 1 , 466.3 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.8 , 0 
2014-02-13,03:29:09, 11 , 23.5 , 1 , 473.3 ,-16.6 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 4.5 , 27.3 , 0 
2014-02-13,03:29:09, 12 , 65.6 , 1 , 472.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 0.9960918 , 0 , 6.4 , 26.8 , 0 
2014-02-13,03:29:09, 13 , 470.9 , 100.4 , 20.4 , 101.5 , 19.8 , 19.6 , 26.7 , 0 , 0 , 455.6 , 0 ,
2014-02-13,03:30:09, 1 ,-51.1 , 1 , 486.2 ,-22 , 1 , 1 ,-7.1 , 0 , 481.5 , 21.6 , 0.9923167 , 0 , 0 , 28.2 , 0 
2014-02-13,03:30:09, 2 ,-51.1 , 1 , 474.7 ,-6 , 1 , 1 ,-7.1 , 0 , 470.9 , 21.5 , 1.00355 , 0 , 0 , 27.1 , 0 
2014-02-13,03:30:09, 3 , 23.7 , 1 , 477.4 ,-6.1 , 1 , 1 ,-7.1 , 0 , 475.6 , 20.6 , 0.5068292 , 0 , 0 , 25.9 , 0 
2014-02-13,03:30:09, 4 , 24.5 , 1 , 467.1 ,-8.5 , 1 , 1 ,-7.1 , 0 , 466.2 , 21.6 , 1.013132 , 0 , 5.16 , 26.4 , 0 
2014-02-13,03:30:09, 5 , 149.5 , 1 , 472.6 ,-10.6 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.9 , 0 
2014-02-13,03:30:09, 6 , 23.6 , 1 , 466.9 ,-16 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 26 , 0 
2014-02-13,03:30:09, 7 , 23.9 , 1 , 472.3 ,-12.4 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.9 , 0 
2014-02-13,03:30:09, 8 ,-51.1 , 1 , 464.5 ,-22 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24.1 , 0 
2014-02-13,03:30:09, 9 ,-51.1 , 1 , 474.6 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 25 , 0 
2014-02-13,03:30:09, 10 , 23.4 , 1 , 466.3 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.8 , 0 
2014-02-13,03:30:09, 11 , 23.5 , 1 , 472.7 ,-16.7 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.3 , 0 
2014-02-13,03:30:09, 12 , 65.6 , 1 , 473.1 ,-5.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.7 , 0 
2014-02-13,03:30:09, 13 , 470.9 , 100.4 , 20.4 , 101.5 , 19.8 , 19.6 , 26.7 , 0 , 0 , 455.6 , 0 ,
2014-02-13,03:31:09, 1 ,-51.1 , 1 , 486.2 ,-22 , 1 , 1 ,-7.1 , 0 , 481.5 , 21.6 , 0.9923167 , 0 , 0 , 28.2 , 0 
2014-02-13,03:31:09, 2 ,-51.1 , 1 , 475.7 ,-5.9 , 1 , 1 ,-7.1 , 0 , 470.9 , 21.5 , 1.00355 , 0 , 4.15 , 27 , 0 
2014-02-13,03:31:09, 3 , 23.8 , 1 , 476.9 ,-6.1 , 1 , 1 ,-7.1 , 0 , 475.6 , 20.6 , 0.5068292 , 0 , 0 , 25.8 , 0 
2014-02-13,03:31:09, 4 , 24.4 , 1 , 468.1 ,-8.6 , 1 , 1 ,-7.1 , 0 , 466.2 , 21.6 , 1.013132 , 0 , 0 , 26.4 , 0 
2014-02-13,03:31:09, 5 , 149.5 , 1 , 473.6 ,-10.6 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.9 , 0 
2014-02-13,03:31:09, 6 , 23.6 , 1 , 468.3 ,-16 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 26 , 0 
2014-02-13,03:31:09, 7 , 23.8 , 1 , 473.8 ,-12.4 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.9 , 0 
2014-02-13,03:31:09, 8 ,-51.1 , 1 , 464.5 ,-22 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24.1 , 0 
2014-02-13,03:31:09, 9 ,-51.1 , 1 , 475.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 25 , 0 
2014-02-13,03:31:09, 10 , 23.4 , 1 , 466.3 ,-3.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:31:09, 11 , 23.5 , 1 , 473.8 ,-16.7 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.3 , 0 
2014-02-13,03:31:09, 12 , 65.6 , 1 , 472.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.7 , 0 
2014-02-13,03:31:09, 13 , 450.9 , 100.4 , 20.4 , 101.5 , 19.7 , 19.6 , 26.7 , 0 , 0 , 450.9 , 0 ,
2014-02-13,03:32:09, 1 ,-51.1 , 1 , 486.2 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.2 , 0 
2014-02-13,03:32:09, 2 ,-51.1 , 1 , 475.7 ,-5.9 , 1 , 1 ,-7.1 , 0 , 470.9 , 21.5 , 1.00355 , 0 , 0 , 27 , 0 
2014-02-13,03:32:09, 3 , 23.7 , 1 , 476.9 ,-6.1 , 1 , 1 ,-7.1 , 0 , 475.6 , 20.6 , 0.5068292 , 0 , 0 , 25.8 , 0 
2014-02-13,03:32:09, 4 , 24.5 , 1 , 468.1 ,-8.6 , 1 , 1 ,-7.1 , 0 , 466.2 , 21.6 , 1.013132 , 0 , 0 , 26.4 , 0 
2014-02-13,03:32:09, 5 , 149.5 , 1 , 473.6 ,-10.6 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.8 , 0 
2014-02-13,03:32:09, 6 , 23.6 , 1 , 468.3 ,-16 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 25.9 , 0 
2014-02-13,03:32:09, 7 , 23.9 , 1 , 474.3 ,-12.4 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.9 , 0 
2014-02-13,03:32:09, 8 ,-51.1 , 1 , 464.5 ,-22 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24.1 , 0 
2014-02-13,03:32:09, 9 ,-51.1 , 1 , 475.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 25 , 0 
2014-02-13,03:32:09, 10 , 23.4 , 1 , 466.3 ,-3.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:32:09, 11 , 23.5 , 1 , 473.8 ,-16.6 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.3 , 0 
2014-02-13,03:32:09, 12 , 65.6 , 1 , 473.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.7 , 0 
2014-02-13,03:32:09, 13 , 486.2 , 100.5 , 20.4 , 101.5 , 19.7 , 19.6 , 26.7 , 0 , 0 , 450.9 , 0 ,
2014-02-13,03:33:09, 1 ,-51.1 , 1 , 487.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.1 , 0 
2014-02-13,03:33:09, 2 ,-51.1 , 1 , 475.7 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 4.15 , 27 , 0 
2014-02-13,03:33:09, 3 , 23.8 , 1 , 477.4 ,-6.1 , 1 , 1 ,-7.1 , 0 , 475.6 , 20.6 , 0.5068292 , 0 , 3.36 , 25.8 , 0 
2014-02-13,03:33:09, 4 , 24.4 , 1 , 469.1 ,-8.6 , 1 , 1 ,-7.1 , 0 , 466.2 , 21.6 , 1.013132 , 0 , 0 , 26.4 , 0 
2014-02-13,03:33:09, 5 , 149.4 , 1 , 473.6 ,-10.6 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.8 , 0 
2014-02-13,03:33:09, 6 , 23.6 , 1 , 468.3 ,-16.2 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 4.06 , 25.9 , 0 
2014-02-13,03:33:09, 7 , 23.8 , 1 , 472.8 ,-12.2 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.9 , 0 
2014-02-13,03:33:09, 8 ,-51.1 , 1 , 466 ,-22 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24.1 , 0 
2014-02-13,03:33:09, 9 ,-51.1 , 1 , 475.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 25 , 0 
2014-02-13,03:33:09, 10 , 23.4 , 1 , 466.3 ,-3.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:33:09, 11 , 23.5 , 1 , 473.8 ,-16.6 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.3 , 0 
2014-02-13,03:33:09, 12 , 65.6 , 1 , 473.1 ,-5.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.7 , 0 
2014-02-13,03:33:09, 13 , 475.6 , 100.5 , 20.4 , 101.5 , 19.7 , 19.5 , 26.7 , 0 , 0 , 450.9 , 0 ,
2014-02-13,03:34:09, 1 ,-51.1 , 1 , 487.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.1 , 0 
2014-02-13,03:34:09, 2 ,-51.1 , 1 , 476.4 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 0 , 27 , 0 
2014-02-13,03:34:09, 3 , 23.7 , 1 , 479 ,-6.1 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 0 , 25.8 , 0 
2014-02-13,03:34:09, 4 , 24.5 , 1 , 468.1 ,-8.6 , 1 , 1 ,-7.1 , 0 , 466.2 , 21.6 , 1.013132 , 0 , 0 , 26.3 , 0 
2014-02-13,03:34:09, 5 , 149.9 , 1 , 472.6 ,-10.8 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.8 , 0 
2014-02-13,03:34:09, 6 , 23.6 , 1 , 467.9 ,-16.2 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 25.9 , 0 
2014-02-13,03:34:09, 7 , 23.9 , 1 , 472.8 ,-12.2 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.8 , 0 
2014-02-13,03:34:09, 8 ,-51.1 , 1 , 466 ,-22 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:34:09, 9 ,-51.1 , 1 , 475.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 25 , 0 
2014-02-13,03:34:09, 10 , 23.4 , 1 , 466.3 ,-3.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:34:09, 11 , 23.6 , 1 , 474.8 ,-16.6 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:34:09, 12 , 65.6 , 1 , 473.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.7 , 0 
2014-02-13,03:34:09, 13 , 477.9 , 100.5 , 20.4 , 101.5 , 19.7 , 19.4 , 26.7 , 0 , 0 , 450.9 , 0 ,
2014-02-13,03:35:09, 1 ,-51.1 , 1 , 487.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.1 , 0 
2014-02-13,03:35:09, 2 ,-51.1 , 1 , 476.4 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 0 , 27 , 0 
2014-02-13,03:35:09, 3 , 23.8 , 1 , 478.7 ,-6.1 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 0 , 25.8 , 0 
2014-02-13,03:35:09, 4 , 24.4 , 1 , 469.1 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.3 , 0 
2014-02-13,03:35:09, 5 , 149.9 , 1 , 473.6 ,-11 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.8 , 0 
2014-02-13,03:35:09, 6 , 23.6 , 1 , 465.4 ,-16 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 25.9 , 0 
2014-02-13,03:35:09, 7 , 23.8 , 1 , 472.3 ,-12.2 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.8 , 0 
2014-02-13,03:35:09, 8 ,-51.1 , 1 , 466 ,-22.1 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:35:09, 9 ,-51.1 , 1 , 476.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 24.9 , 0 
2014-02-13,03:35:09, 10 , 23.4 , 1 , 467.3 ,-3.2 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:35:09, 11 , 23.6 , 1 , 474.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:35:09, 12 , 65.6 , 1 , 474.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 6.4 , 26.7 , 0 
2014-02-13,03:35:09, 13 , 467.4 , 100.6 , 20.3 , 101.5 , 19.7 , 19.5 , 26.7 , 0 , 0 , 450.9 , 0 ,
2014-02-13,03:36:09, 1 ,-51.1 , 1 , 487.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.1 , 0 
2014-02-13,03:36:09, 2 ,-51.1 , 1 , 477.4 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 4.15 , 27 , 0 
2014-02-13,03:36:09, 3 , 23.7 , 1 , 478.2 ,-6.3 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 3.36 , 25.8 , 0 
2014-02-13,03:36:09, 4 , 24.6 , 1 , 467.7 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.3 , 0 
2014-02-13,03:36:09, 5 , 149.9 , 1 , 473.6 ,-11 , 1 , 1 ,-7.1 , 0 , 468.5 , 21.3 , 1.01635 , 0 , 0 , 26.8 , 0 
2014-02-13,03:36:09, 6 , 23.6 , 1 , 465.9 ,-16.2 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 25.9 , 0 
2014-02-13,03:36:09, 7 , 23.9 , 1 , 473.3 ,-12.2 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.8 , 0 
2014-02-13,03:36:09, 8 ,-51.1 , 1 , 466 ,-22.1 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:36:09, 9 ,-51.1 , 1 , 476.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 4.58 , 24.9 , 0 
2014-02-13,03:36:09, 10 , 23.4 , 1 , 467.3 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:36:09, 11 , 23.6 , 1 , 474.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:36:09, 12 , 65.6 , 1 , 474.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.6 , 0 
2014-02-13,03:36:09, 13 , 442.7 , 100.6 , 20.4 , 101.5 , 19.7 , 19.5 , 26.7 , 0 , 0 , 442.7 , 0 ,
2014-02-13,03:37:08, 1 ,-51.1 , 1 , 488.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28.1 , 0 
2014-02-13,03:37:08, 2 ,-51.1 , 1 , 477.4 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 0 , 27 , 0 
2014-02-13,03:37:08, 3 , 23.8 , 1 , 478.7 ,-6.3 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 0 , 25.7 , 0 
2014-02-13,03:37:08, 4 , 24.5 , 1 , 468.7 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.3 , 0 
2014-02-13,03:37:08, 5 , 149.8 , 1 , 474.6 ,-11 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.1 , 1.018496 , 0 , 4.6 , 26.8 , 0 
2014-02-13,03:37:08, 6 , 23.6 , 1 , 467.9 ,-16.2 , 1 , 1 ,-7.1 , 0 , 461.5 , 21.2 , 0.4878623 , 0 , 0 , 25.8 , 0 
2014-02-13,03:37:08, 7 , 23.8 , 1 , 474.3 ,-12.4 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.8 , 0 
2014-02-13,03:37:08, 8 ,-51.1 , 1 , 466.5 ,-22.1 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:37:08, 9 ,-51.1 , 1 , 476.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 24.9 , 0 
2014-02-13,03:37:08, 10 , 23.4 , 1 , 467.3 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:37:08, 11 , 23.6 , 1 , 475.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:37:08, 12 , 65.6 , 1 , 474.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.6 , 0 
2014-02-13,03:37:08, 13 , 475.6 , 100.5 , 20.4 , 101.5 , 19.7 , 19.4 , 26.7 , 0 , 0 , 442.7 , 0 ,
2014-02-13,03:38:08, 1 ,-51.1 , 1 , 488.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 4.66 , 28 , 0 
2014-02-13,03:38:08, 2 ,-51.1 , 1 , 477.4 ,-6 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 4.15 , 26.9 , 0 
2014-02-13,03:38:08, 3 , 23.7 , 1 , 478.7 ,-6.3 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 0 , 25.7 , 0 
2014-02-13,03:38:08, 4 , 24.6 , 1 , 468.7 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.3 , 0 
2014-02-13,03:38:08, 5 , 149.9 , 1 , 475.6 ,-11 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.1 , 1.018496 , 0 , 0 , 26.8 , 0 
2014-02-13,03:38:08, 6 , 23.7 , 1 , 467.9 ,-16.2 , 1 , 1 ,-7.1 , 0 , 465 , 21.1 , 0.4866247 , 0 , 0 , 25.8 , 0 
2014-02-13,03:38:08, 7 , 24 , 1 , 474.8 ,-12.2 , 1 , 1 ,-7.1 , 0 , 474.4 , 20 , 0.5013396 , 0 , 0 , 24.8 , 0 
2014-02-13,03:38:08, 8 ,-51.1 , 1 , 467 ,-22.1 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:38:08, 9 ,-51.1 , 1 , 476.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 24.9 , 0 
2014-02-13,03:38:08, 10 , 23.4 , 1 , 467.3 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 4.93 , 26.7 , 0 
2014-02-13,03:38:08, 11 , 23.6 , 1 , 475.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:38:08, 12 , 65.6 , 1 , 475.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.6 , 0 
2014-02-13,03:38:08, 13 , 465 , 100.6 , 20.3 , 101.5 , 19.7 , 19.4 , 26.7 , 0 , 0 , 442.7 , 0 ,
2014-02-13,03:39:08, 1 ,-51.1 , 1 , 488.4 ,-22 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28 , 0 
2014-02-13,03:39:08, 2 ,-51.1 , 1 , 477.4 ,-6.2 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 0 , 26.9 , 0 
2014-02-13,03:39:08, 3 , 23.9 , 1 , 478.2 ,-6.3 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 3.36 , 25.7 , 0 
2014-02-13,03:39:08, 4 , 24.5 , 1 , 468.7 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.2 , 0 
2014-02-13,03:39:08, 5 , 149.5 , 1 , 477.7 ,-10.8 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.1 , 1.018496 , 0 , 0 , 26.8 , 0 
2014-02-13,03:39:08, 6 , 23.7 , 1 , 468.1 ,-16 , 1 , 1 ,-7.1 , 0 , 465 , 21.1 , 0.4866247 , 0 , 0 , 25.8 , 0 
2014-02-13,03:39:08, 7 , 23.9 , 1 , 472.8 ,-12.2 , 1 , 1 ,-7.1 , 0 , 479.1 , 19.9 , 0.5044114 , 0 , 0 , 24.8 , 0 
2014-02-13,03:39:08, 8 ,-51.1 , 1 , 466.5 ,-22.1 , 1 , 1 ,-7.1 , 0 , 463.8 , 20.2 , 0.4859048 , 0 , 0 , 24 , 0 
2014-02-13,03:39:08, 9 ,-51.1 , 1 , 477.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 24.9 , 0 
2014-02-13,03:39:08, 10 , 23.4 , 1 , 468.4 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:39:08, 11 , 23.6 , 1 , 475.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:39:08, 12 , 65.6 , 1 , 475.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.6 , 0 
2014-02-13,03:39:08, 13 , 479.1 , 100.5 , 20.4 , 101.5 , 19.7 , 19.4 , 26.7 , 0 , 0 , 442.7 , 0 ,
2014-02-13,03:40:08, 1 ,-51.1 , 1 , 488.4 ,-22.1 , 1 , 1 ,-7.1 , 0 , 486.2 , 21.5 , 0.9927544 , 0 , 0 , 28 , 0 
2014-02-13,03:40:08, 2 ,-51.1 , 1 , 478.4 ,-6.2 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.2 , 1.005107 , 0 , 0 , 26.9 , 0 
2014-02-13,03:40:08, 3 , 23.7 , 1 , 478.7 ,-6.1 , 1 , 1 ,-7.1 , 0 , 477.9 , 20.6 , 0.507125 , 0 , 0 , 25.7 , 0 
2014-02-13,03:40:08, 4 , 24.5 , 1 , 468.7 ,-8.6 , 1 , 1 ,-7.1 , 0 , 467.4 , 21.4 , 1.012374 , 0 , 0 , 26.2 , 0 
2014-02-13,03:40:08, 5 , 149.5 , 1 , 477.7 ,-10.8 , 1 , 1 ,-7.1 , 0 , 475.6 , 21.1 , 1.018496 , 0 , 0 , 26.7 , 0 
2014-02-13,03:40:08, 6 , 23.7 , 1 , 467.6 ,-16 , 1 , 1 ,-7.1 , 0 , 465 , 21.1 , 0.4866247 , 0 , 0 , 25.8 , 0 
2014-02-13,03:40:08, 7 , 24 , 1 , 476.7 ,-12.2 , 1 , 1 ,-7.1 , 0 , 479.1 , 19.9 , 0.5044114 , 0 , 4.2 , 24.7 , 0 
2014-02-13,03:40:08, 8 ,-51.1 , 1 , 466.5 ,-22.1 , 1 , 1 ,-7.1 , 0 , 467.4 , 20.2 , 0.486448 , 0 , 0 , 24 , 0 
2014-02-13,03:40:08, 9 ,-51.1 , 1 , 477.7 ,-3.1 , 1 , 1 ,-7.1 , 0 , 460.3 , 20.1 , 1.031836 , 0 , 0 , 24.9 , 0 
2014-02-13,03:40:08, 10 , 23.4 , 1 , 468.4 ,-3.4 , 1 , 1 ,-7.1 , 0 , 466.2 , 20.1 , 1.036198 , 0 , 0 , 26.7 , 0 
2014-02-13,03:40:08, 11 , 23.6 , 1 , 476.8 ,-16.4 , 1 , 1 ,-7.1 , 0 , 470.9 , 20.1 , 1.016644 , 0 , 0 , 27.2 , 0 
2014-02-13,03:40:08, 12 , 65.6 , 1 , 475.1 ,-5.2 , 1 , 1 ,-7.1 , 0 , 470.9 , 20 , 0.9959709 , 0 , 0 , 26.6 , 0 
2014-02-13,03:40:08, 13 , 467.4 , 100.5 , 20.3 , 101.5 , 19.7 , 19.5 , 26.7 , 0 , 0 , 442.7 , 0 ,
